Time (s),Filtered X,Filtered Y,Filtered Z
0.053276800000276126,-0.0029633773274006913,-0.003237361141648125,0.002962905326585885
0.05448770000020886,-0.004604866048339389,-0.006429712501691866,0.00564347724816594
0.05569849999938015,-0.011216451493904957,0.0034585074472547467,0.009125323323646184
0.05690929999946093,0.004376813850132302,0.014170765599490653,-0.0139282869040957
0.05812019999939366,0.007468225727183676,0.001462280467703074,-0.012857609852907903
0.05933099999947444,0.027140208352867373,-0.00877086174630217,-0.004363131525494279
0.06054189999940718,0.029467487564508853,-0.0027405438001592633,-0.007441713974926656
0.06175269999948796,0.01570016590450704,0.00574070945662037,-0.0020587591142559036
0.06296349999956874,0.015475879930515767,0.013909999971552366,-0.002541460643897653
0.06417439999950147,0.0015927334611220423,-0.001371102806909455,-0.01224175564695884
0.06538519999958226,0.0019025913489073842,-0.0023983471052385075,-0.0037515241038216796
0.06659609999951499,-0.0010400203081570442,-0.0013911631250254908,0.008831602065324906
0.06780689999959577,-0.0025700754873922427,0.005352299953406345,0.0017391054115861726
0.06901769999967655,0.0011162669698843025,0.005727876976384938,0.005384120536037262
0.07022859999960929,-0.0003218401539465468,0.01110644273295399,0.003521908427287057
0.07143939999969007,-0.003542983485074813,0.009505242235825113,-0.0031103354848701636
0.07265019999977085,-0.0019844391272971842,0.0071661926648433,-0.0025138290547528364
0.07386109999970358,0.0042163303711242675,0.006413051713150993,-0.0010718448650983148
0.07507189999978436,0.004352557685645166,0.0016725992164945067,-0.0043218255579831055
0.0762827999997171,9.029155026626934e-05,-0.001056060106355762,0.001066513004788272
0.07749359999979788,-0.007844002785472218,0.003654296649829275,0.01016811486174457
0.07870439999987866,0.002874138119071147,0.011234787922019217,-0.0100670686359427
0.0799152999998114,-0.006720439894445887,-0.006766023773256351,-0.006634389482770731
0.08112609999989218,0.00176470458630551,-0.012758831996115133,0.020894864597660767
0.08233699999982491,0.0005197441064907493,-0.00971807546640157,0.015821729406036045
0.08354779999990569,0.003546121008691873,-0.0075964076230394875,0.020338726673070684
0.08475859999998647,0.006315370062444481,-0.00036925374039924186,0.01844525464306701
0.08596949999991921,0.007502239824081582,-0.001249024204591928,0.021712175809593448
0.08718029999999999,-0.016962146872592027,-0.0008885861204858542,0.0027062945656677884
0.08839110000008077,0.005500395207450964,0.006412280929648954,0.023833401965820344
0.0896020000000135,0.004051102828731813,0.014279495842744412,0.03741739862037441
0.09081280000009428,-0.007328956834317682,0.00869699888953155,0.036069313737058184
0.09202370000002702,-0.005492945759248975,0.00522722299126311,0.026955718839056342
0.0932345000001078,-0.01464773159131643,0.0033981674772553816,0.03629840461065742
0.09444530000018858,-0.014218959187162868,0.005149789285873493,0.028953783051700988
0.09565620000012132,-0.00854090387095311,0.004218718474341961,0.024226872989616288
0.0968670000002021,-0.01186539829456678,0.004350989346431258,0.022330029333661572
0.09807779999937338,-0.011130162756104735,0.00525608993340701,0.008445816817608254
0.09928870000021561,-0.0067344995955396034,0.00396000528409142,0.012334193402739835
0.1004994999993869,-0.004203004139399166,0.003825191053924558,0.013715846146453492
0.10171040000022913,-0.009590898209104224,-0.00026872009086571433,0.01685311519217464
0.10292119999940041,-0.004095506881070802,0.009769891736990718,0.010204486426322379
0.1041319999994812,-0.007623055467184926,-0.001917202691834801,0.0064165540461954
0.10534289999941393,-0.014540078887895378,-0.011795409956037485,0.02458858386325724
0.10655369999949471,0.008408635763744959,-0.0112579451028701,0.010578377960988178
0.10777469999993627,0.008177638172884638,-0.0017320546406112136,0.024863674254964635
0.10898550000001705,0.025204034041423837,0.012741853264087857,0.008972444318163686
0.11019639999994979,0.02787786970665926,0.003388048917967689,-0.022900540431348343
0.11140720000003057,0.018610587924610022,0.008070095280926642,-0.009493512046944402
0.11261800000011135,0.022781910688486652,0.005031758731561746,0.021076087968140783
0.11382890000004409,0.009007223859785814,-0.0010694095529552548,0.026398176424224845
0.11503970000012487,-0.005864607873177073,-0.004400450366116193,0.026889787835878115
0.1162506000000576,-0.008528962307356218,0.005603551723946339,0.02740017875033121
0.11746140000013838,-0.017209983647553845,0.010808166132116078,0.015158373694084376
0.11867220000021916,-0.013124416055085127,0.012078090140118623,0.03561236780989721
0.1198831000001519,-0.010271229113149243,0.011990566736386188,0.046653821750353874
0.12109390000023268,-0.0005745401203381961,0.01337822727294922,0.038481697475649584
0.12230469999940397,0.011649023458435864,0.011717415540318816,0.022953503465777958
0.1235156000002462,0.008140771178018993,0.015225561536005926,0.02741353887458506
0.12472639999941748,-0.016123598933040193,0.018139690923831504,0.03972997893990149
0.1259373000002597,-0.04162579781220123,0.035634593739295006,0.04627997832875519
0.127148099999431,-0.01349561657763502,0.02308075240359259,0.015703207728930663
0.12835889999951178,0.010313124956654682,-0.0060515692610729754,0.03394703584972543
0.1295697999994445,0.00901842361189182,-0.00044262732724737255,0.015315796836318785
0.1307805999995253,-0.003836572451090611,-0.001133870954538388,0.0021849774780320214
0.13199149999945803,-0.012473319205799326,-0.0004948487334493525,0.012942982210717463
0.1332022999995388,0.005201435311040278,-0.01064981852651535,0.023471669244795608
0.1344130999996196,0.005731929685094176,-0.007642451425668483,0.02384485968120348
0.13562399999955232,0.002317071387632404,-0.002482686535036799,0.021842044968806
0.1368347999996331,-0.006311616170921346,0.0003063432787749412,0.02513585819577617
0.13804559999971389,-0.020708618460263725,0.0037558255703833768,0.026979288254273412
0.13925649999964662,-0.018299224951384706,0.00950999744307168,0.030777144410057744
0.1404672999997274,-0.007743561806094429,0.0016448285584006843,0.00476948362457294
0.14167819999966014,0.0012953117635313702,0.0003204735035027134,-0.0046653828065371175
0.14288899999974092,0.00019718592723975975,0.005258072786150189,0.001660133997305628
0.1440997999998217,0.007793799282822288,0.002779076302154279,0.017884304990542933
0.14531069999975443,0.010109636637380858,0.0013719929795434765,0.023036117915883066
0.14652149999983521,-0.0055386777381622706,-0.003138575315453019,0.03771875634520255
0.14773239999976795,-0.018678509114846743,-0.016029307648891034,0.0427837825209071
0.14894319999984873,-0.026866729683576666,-0.027779840868394582,0.06311435405793342
0.1501539999999295,-0.03770732241473492,-0.013760037851883022,0.06493888231772514
0.15136489999986225,-0.04095401960708771,0.06828786091808034,0.03551955687312644
0.15257569999994303,0.014988330372163242,0.05809093640775085,0.045976064748081275
0.1537865000000238,0.09488616084540107,0.03916816700839333,-0.02286870606840139
0.15499739999995654,0.061495364439658494,-0.015994632664427834,-0.0159656253135746
0.15620820000003732,0.061734816725726026,-0.044804436928389285,0.024496379421780977
0.15741909999997006,0.027740745660269336,-0.014717892258648543,0.04495196929878885
0.15862990000005084,-0.006752178434860312,-0.01431239866784647,0.06803140548030291
0.15984070000013162,-0.003763318140030336,0.0042846757031051175,0.056756150823328744
0.16105160000006435,-0.0031843386059019624,0.012374051288800755,0.0638549282925148
0.16226240000014513,0.008628925307123322,0.01747231852753546,0.07164696664498751
0.16347320000022592,0.018267378377172683,0.021931548512369732,0.07494969729330017
0.16468410000015865,0.07029031243309677,0.004851176711429775,0.07164903350533891
0.16589490000023943,0.09246589251039675,0.04489508154667485,0.006245724371415212
0.16710580000017217,0.033938553287330045,0.07756296646942255,-0.03329771722946964
0.16831660000025295,-0.0319911214440563,0.0733187203144591,0.0005405981883575273
0.16952739999942423,0.0032331274434694995,0.04595365402905796,0.04130571560078908
0.17073830000026646,0.030192789684513097,0.020841134940913303,0.07578274404986798
0.17194909999943775,0.026854036070794868,0.016729379045999387,0.08537891472861223
0.17316000000027998,0.014830329431392592,0.016655737587224606,0.09143754803066045
0.17437079999945126,-0.014263570015435545,0.036991338651821415,0.13171120271260944
0.17558159999953205,-0.04582449184143095,0.05626355428050683,0.14577347693486348
0.17679249999946478,-0.07914106739394401,0.07194657193749135,0.14862075890533982
0.17800329999954556,-0.0693929723825515,0.08141242914383268,0.131484857761763
0.17921409999962634,-0.063752337584883,0.08213466685593568,0.13094430280357072
0.18042499999955908,-0.024349941647069186,0.05867347051659688,0.12833572351292333
0.18163579999963986,0.020090855448580504,0.05421182414794268,0.13950704449851004
0.1828466999995726,0.0011932343125111503,0.080449311616131,0.11298741228198927
0.18405749999965337,0.0086816310400998,0.08549018708137551,0.11817227318644574
0.18526829999973415,0.008086943498347016,0.089262221190821,0.12595367379416678
0.1864791999996669,0.005170764103089788,0.09902575037567235,0.12201729641181325
0.18768999999974767,0.009497077100498116,0.09090145150801954,0.14564504896086938
0.1889008999996804,0.02350517994406494,0.09322975163117575,0.12476116590954933
0.19011169999976119,0.0021635929896954495,0.10424541199787685,0.15463051173078657
0.19132249999984197,-0.005480511639979778,0.10527707981279272,0.15356582346705272
0.1925333999997747,-0.009963165388169729,0.10660462017019168,0.14589181407667506
0.19374419999985548,-0.03200821524678808,0.10878114954804374,0.14803021182517195
0.19495499999993626,0.01994274038750296,0.10408602377340925,0.23947361131526446
0.196165899999869,0.0034196077893465238,0.10099684251535634,0.16230989856959743
0.19737669999994978,-0.0177115425780148,0.11960713717390914,-0.001572051259142837
0.1985875999998825,0.007019088079646872,0.10226871059329867,-0.020179097367436727
0.1997983999999633,0.06589711773815712,0.13220250455063054,-0.040920877380167475
0.20100920000004407,0.08861730596679199,0.11991198471733766,0.021749715944533232
0.2022200999999768,0.10891934264013431,0.09637460337846115,0.0032019756321863824
0.2034309000000576,0.11172048595222087,0.08282998975663036,0.029876359799806407
0.20464170000013837,0.07399523018687462,0.10273035484353377,-0.025481372450781192
0.2058526000000711,0.011323955334531177,0.10078602022651917,-0.046075563049888135
0.2070634000001519,-0.012187423754089544,0.07939035356236779,-0.0749804332466224
0.20827430000008462,0.025986042286697514,0.07039026372296209,-0.058258358531891874
0.2094851000001654,0.0848842799793399,0.08263430370480696,-0.035004269925527076
0.21069590000024618,0.09366409748984794,0.08996561536008696,-0.028361625344413444
0.21190680000017892,0.10628662602661604,0.03922927267132437,-0.05404439433242869
0.2131176000002597,0.13851515211311782,-0.03052570252539799,-0.058943053264079115
0.21432850000019243,0.17374653809850749,-0.08329386167522901,-0.08746313414415574
0.21553930000027322,0.17965899911716754,-0.13259128984140311,-0.09762434089113348
0.2167500999994445,0.2040008721434836,-0.16205908975356098,-0.1434761202959307
0.21796099999937724,0.2113314298985145,-0.2266687079290941,-0.1859726515288591
0.21917179999945802,0.21437324152074888,-0.30552107394650396,-0.15953376744824066
0.2203825999995388,0.19895781392689604,-0.3697075412342468,-0.23163563393702213
0.22159349999947153,0.10525637247458652,-0.43789152629446804,-0.3754688078736241
0.2228042999995523,-0.013332693236496218,-0.43434201358328817,-0.4963351549500439
0.22401519999948505,-0.08829107776166412,-0.4713490091591971,-0.2864707474018226
0.22522599999956583,-0.053441552668153536,-0.59398029439238,-0.05397553211991507
0.2264367999996466,-0.07095081514174861,-0.605873956979789,0.07054195805047953
0.22764769999957934,-0.283165695202744,-0.5376697352548765,0.06662855922493272
0.22885849999966013,-0.5086830636085504,-0.3747508685131068,0.0901300086277077
0.23006939999959286,-0.5534126431954209,-0.22177402606757018,0.050871508088387585
0.23128019999967364,-0.5782006075547719,-0.12331482917260661,-0.017332938150015742
0.23249099999975442,-0.5262063724540293,-0.07148596236709492,-0.13799366195332097
0.23370189999968716,-0.37136206837549457,-0.055044495252515424,-0.1541856385815927
0.23491269999976794,-0.2416488583247305,-0.017168067089588845,-0.1349033628699484
0.23612349999984872,-0.19393520318157942,-0.02700302717103864,-0.11452740086117702
0.23733439999978145,-0.059714840614968734,0.011599127948858201,-0.09265671965724545
0.23854519999986223,0.0038710061029014198,0.04965927397623682,-0.03362275056929123
0.23975609999979497,-0.008827587877972332,0.13847057837535864,0.00038188269123062835
0.24096689999987575,-0.04926650542555272,0.19334519489512997,0.021744348627489307
0.24217769999995653,-0.03421275826782466,0.21422840984692265,-0.018276457991491468
0.24338859999988927,0.05757216959721928,0.22404166103514034,-0.046339292977807145
0.24459939999997005,0.15547314720913538,0.23658694556515192,-0.07663170698399518
0.24581020000005083,0.22201039990797053,0.2204452612009059,-0.12275589980318123
0.24702109999998356,0.2280816615980746,0.19377175776714747,-0.1355241537006779
0.24823190000006434,0.19295887007702545,0.19185455776175955,-0.14694768633157254
0.24944279999999708,0.18799773082913288,0.16598351994849975,-0.17941933401373533
0.25065360000007786,0.1538430006076077,0.13501218774730084,-0.18216178103204755
0.25186440000015864,0.08440906348889893,0.14151281512695563,-0.13635210761771702
0.2530753000000914,0.045848434114521636,0.14600162176047793,-0.12535865126948154
0.25428610000017215,0.04151780321788091,0.14821800151023817,-0.06563729496499254
0.2554970000001049,0.07484266111208665,0.15622375159720875,-0.006721466415020277
0.25670780000018567,0.08471964891085393,0.15655270113824835,-0.03241393075413729
0.25791860000026645,0.05324447876490268,0.09695155957800733,-0.05163514213462608
0.2591295000001992,0.03613119103785846,0.07156376803481629,-0.0724877339681072
0.26034030000027997,-0.007579304614279275,0.02085098634158139,-0.09914300279955846
0.26155109999945125,-0.007886109997331608,-0.034393560745119234,-0.12965245002376352
0.262761999999384,-0.0005540949815284885,-0.0538076289038914,-0.09612529223329258
0.26397279999946477,0.023513356771912255,-0.046424157507720415,-0.09778127730314667
0.2651836999993975,0.00797679695733064,-0.06522089998706304,-0.06309635175299072
0.2663944999994783,0.027679447207513544,-0.06848115321445433,-0.10107781945112887
0.26760529999955907,-0.01873143660844616,-0.11169740053094203,-0.08716975748219497
0.2688161999994918,0.03262079985789898,-0.11227825083962108,-0.11421736581647007
0.2700269999995726,0.06311304611316179,-0.10958871858709605,-0.14144237578368885
0.2712378999995053,0.053233088640454784,-0.15226330375119074,-0.1488430721649293
0.2724486999995861,0.017106237779736494,-0.1810031707947205,-0.1572209172992266
0.2736594999996669,0.012369336950693394,-0.18831037355750596,-0.19295887436251913
0.2748703999995996,-0.04766297286864529,-0.22499982605699206,-0.22509521134209276
0.2760811999996804,-0.09321027159729883,-0.21795671826269158,-0.21348649124218266
0.2772919999997612,-0.08764319049966271,-0.1616494864349195,-0.18042337236883976
0.2785028999996939,-0.11716099267472577,-0.16084337274443455,-0.13557857395075323
0.2797136999997747,-0.09399535759401284,-0.14985567154140322,-0.11440921093007561
0.2809245999997074,-0.1385369663921704,-0.12413679419665014,-0.13941332940423945
0.2821353999997882,-0.07695410094363273,-0.07882314827362852,-0.11086087629883778
0.283346199999869,-0.03804261446751066,-0.044634912403608173,-0.07932417068993391
0.2845570999998017,-0.03858552477704673,-0.019555683325699735,-0.07264315329417159
0.2857678999998825,-0.06772995182212853,-0.022454607606384014,-0.1056341350190928
0.2869786999999633,-0.06035124429101099,-0.02127039843868339,-0.07069295871200532
0.288189599999896,-0.026541058326033595,0.026294004698359963,-0.043798522340631196
0.2894003999999768,-0.019383323798024626,0.0453800453477467,-0.02031389306816611
0.29061129999990953,0.0038381852126476296,0.06808622627884858,-0.0336146797773782
0.2918220999999903,0.025503555122352986,0.08940412358972422,-0.06461797870895647
0.2930329000000711,0.00579893812875816,0.07345722770756674,-0.046212348914297596
0.29424380000000383,-0.004046495229172178,0.039037849756036136,-0.0053639346845031355
0.2954546000000846,-0.025374869708895798,0.04676338198560681,-0.028272955222840013
0.29666550000001735,0.018945836543155112,0.0672903524650828,-0.018056203740049126
0.2978763000000981,0.04704764723661828,0.09882295797882171,-0.04382717097484323
0.2990871000001789,0.05040310406578115,0.10781802773856111,-0.08567070630903229
0.30029800000011164,0.019161842583387628,0.07684620530090416,-0.11101896815313017
0.3015088000001924,-0.03268594052190214,0.02471544486487315,-0.17063977153387322
0.3027196000002732,-0.06941362516172982,-0.03732228603328952,-0.2010439529653132
0.30393050000020594,-0.10341784750378595,-0.13102001466547475,-0.21203066372717538
0.3051412999993772,-0.12523626742275565,-0.22476128838851867,-0.21004368100136506
0.30635220000021945,-0.16473896485835876,-0.20150619406640946,-0.19854523550447745
0.30756299999939074,-0.22077601245690837,-0.3139667703824077,-0.1420292530238878
0.3087737999994715,-0.07082310943543041,-0.1786706456798277,-0.09673086056487623
0.30998469999940426,-0.14488376055804936,-0.17799176941202044,0.07141766800769811
0.31119549999948504,-0.14819263670342747,-0.1753706575260674,0.17622940301889933
0.31240639999941777,-0.128869708538073,-0.15236929672967126,0.172244255719449
0.31361719999949855,-0.06520332574577997,-0.09604778428485827,0.08593268709375401
0.31482799999957933,0.05629451687583631,-0.007368070457638987,0.017800427845622524
0.31603889999951207,0.12360347597748689,0.06797735254563053,0.02233621591139845
0.31724969999959285,0.1627053621257415,0.1288645612772783,0.0044954956393508105
0.31846049999967363,0.16999765791272456,0.1697314779171144,0.003837449850330632
0.31967139999960636,0.1740636554428435,0.22323709368298345,0.05800360360549761
0.32088219999968715,0.17670679260107178,0.2567362583920741,0.06530289214083163
0.3220930999996199,0.16498398023537447,0.2728477970178854,0.08533802422211689
0.32330389999970066,0.15367215979794605,0.27709366182252554,0.10832221799725628
0.32451469999978144,0.1375281629565066,0.25117468763609085,0.09807861761347447
0.3257255999997142,0.12559572697411114,0.23950783216272048,0.11151358242362686
0.32693639999979496,0.13550255476960377,0.22624828995560387,0.1428328854220915
0.32814719999987574,0.13967113462072378,0.2033007991481925,0.15145611109427648
0.3293580999998085,0.0657787350357869,0.17866235156854554,0.10810481529060834
0.33056889999988925,0.018700294237812096,0.17590507038928904,0.062204501722703975
0.331779799999822,-0.011777198175355191,0.15297322955059323,0.025598834570078388
0.33299059999990277,-0.06797753447520012,0.14295472847008867,-8.46919804531332e-05
0.33420139999998355,-0.04181466867048393,0.1308949923363447,0.00382097234121348
0.3354122999999163,-0.062372801086574434,0.1412325197237999,0.002507765320352906
0.33662309999999707,-0.04287070184589964,0.14707464790887037,0.007615808019436843
0.3378339999999298,-0.04205358820420162,0.13077984715704977,0.010379010136486233
0.3390448000000106,-0.0366693336091177,0.13218681606455124,0.0012392056899208637
0.34025560000009136,-0.016942112306746086,0.11411321751523595,-0.004849685251943514
0.3414665000000241,-0.020654362156646563,0.08008738903813678,-0.01767674741300107
0.3426773000001049,-0.03453769883859671,0.07251650890205041,-0.03734000054950459
0.34388810000018566,-0.02263277787646235,0.06111322703818112,-0.029993814583496592
0.3450990000001184,-0.017333313820495702,0.05775441853436891,-0.02312797793965582
0.3463098000001992,0.0010872572420577223,0.05453826509381132,-0.014106836417154378
0.3475207000001319,0.0057057002604046295,0.04454699493180103,-0.004946708783744924
0.3487315000002127,0.02212015854100295,0.04292960299793214,0.002208362731299429
0.349942299999384,0.0373185683900661,0.03967002423437693,-0.0038012107405460682
0.3511532000002262,0.04795197611106497,0.03695855128578507,0.017568812492337438
0.3523639999993975,0.04363799476250414,0.024403598281549255,0.01858652632861113
0.3535749000002397,0.039781713135985816,0.019534267338188416,-0.005010979070688704
0.354785699999411,0.03745288736408693,0.009955405961144415,0.014324125234886464
0.3559964999994918,0.04694678996279805,0.020993052409395085,0.005991453223485488
0.3572073999994245,0.056154170121021016,0.011423525339011587,0.03347917971300696
0.3584181999995053,0.05625973329327663,0.005189434965104489,0.009219529387962888
0.3596289999995861,0.04713623463365449,0.008986267013280647,-0.005717333911147149
0.3608398999995188,0.030111611152804807,-0.011520083552023719,-0.014827929244922489
0.3620506999995996,0.03454000221685655,-0.020834741303470072,-0.024063300163164714
0.36326159999953234,0.0057320324929963085,-0.006114577125679199,-0.004513760332062633
0.3644723999996131,0.012528787291157986,-0.04556645320048669,-0.023507960601361733
0.3656831999996939,0.04982065999340743,-0.033299502290555894,-0.04694413672415121
0.36689409999962663,0.041086685721843236,-0.03403466006177469,-0.05112968735595258
0.3681048999997074,0.03782002932454248,-0.03847645632890884,-0.0484747401204777
0.3693156999997882,0.027731122861285235,-0.04538640417803508,-0.019073956517006385
0.37052659999972093,0.036214622609254676,-0.013912162065215727,-0.007481883181393423
0.3717373999998017,0.05192149836775495,5.8036723360688214e-05,-0.008921574036365953
0.37294829999973445,0.04410757576074423,-0.010779245247399705,0.00553593568932409
0.3741590999998152,0.06321067501074809,0.024783924500097476,0.03395465539778364
0.375369899999896,0.0476253146769105,0.01687676596612342,-0.0033873916004671933
0.37658079999982874,0.03462071575306186,-0.003194529775825572,0.011926171504955452
0.3777915999999095,0.042804427173777526,-0.015387302979686157,0.037830969495347366
0.37900249999984226,0.020838595960870065,-0.038800828030198575,0.028563833148346207
0.38021329999992304,0.026569509987080575,-0.04148467329740002,0.023833526162627017
0.3814241000000038,0.019608981618210564,-0.03883776884036194,0.0057286067169286525
0.38263499999993655,0.0016334167918816145,-0.040669861704832666,0.0183220570827638
0.38384580000001733,-0.0014242082303573267,-0.014029856319962342,0.019554345839942533
0.3850566000000981,0.008382989289618503,-0.013997551343024106,0.020727394004040667
0.38626750000003085,0.008340924695380836,-0.03542561459256888,0.006315560474582815
0.38747830000011163,0.01974193696718962,-0.020773304172350515,0.005690653996558215
0.38868920000004437,0.03554480490440731,-0.026786641375770526,0.011560686233895057
0.38990000000012515,0.04605133082931151,-0.035143074868358826,-0.009021607440865331
0.3911108000002059,0.03726976766197515,-0.052270508526099935,-0.005106611142970063
0.39232170000013866,0.04243855984423067,-0.04049633475743114,-0.005936954923641435
0.39353250000021944,0.05635093334509139,-0.022187460949549265,0.015571369113485778
0.3947434000001522,0.04248151025860203,-0.029967074143384398,0.030639417598822716
0.39595420000023296,0.034541217866731366,-0.031128243004822365,0.020791493937437178
0.39716499999940424,0.02652746883864543,-0.012305599092261088,-0.0026660704541536795
0.3983759000002465,0.012994466803171012,-0.022538842439088436,0.0034747117531461758
0.39958669999941776,-0.009893010149512438,-0.02464185477825781,0.015599529515724297
0.40079749999949854,0.015885577941733675,0.0014063678291507675,0.019575489073505592
0.4020083999994313,-0.0008507451413861666,0.00915487700986567,-2.9263821087477382e-05
0.40321919999951206,-0.00675145383132475,0.00598164728669992,-0.0019295751684309526
0.4044300999994448,-0.017216204773745747,0.00036354171818814285,0.0014604163406084503
0.4056408999995256,-0.016358552586500763,-0.0005165570788063234,0.009821526655122925
0.40685169999960635,0.0005044236425644777,-0.004210040810977811,0.0133860251460034
0.4080625999995391,-0.002938383424160085,0.0022848579590252216,0.010528681377672156
0.40927339999961987,-0.018076447254289918,0.00871967143493152,0.013741978121393883
0.41048419999970065,-0.015626946337460756,0.018415029215073653,0.029137229711401202
0.4116950999996334,-0.024500491286688242,0.0038989631399814484,0.020114029383364596
0.41290589999971417,-0.03396796584841599,-0.010267563505459432,0.02414019503959408
0.4141167999996469,-0.020177947625041548,0.0026375381469019854,0.0574345778205998
0.4153275999997277,-0.03111691862517929,0.005408622005972585,0.05052201660414446
0.41653839999980846,-0.03106283532741183,0.01768850398012156,0.042744656184226626
0.4177492999997412,-0.028843926211710946,0.013352322960428487,0.047557784925533975
0.418960099999822,-0.021151063533720926,0.006100901236316125,0.038846946294422535
0.4201709999997547,-0.018876137475760946,-0.009456098386568856,0.03703135454740103
0.4213817999998355,-0.014549620154996168,-0.0009908245697755058,0.045530654732761966
0.4225925999999163,-0.017871857915164602,0.01795983670324136,0.03445854560065864
0.423803499999849,-0.01711552295132962,0.036084334759934666,0.03561779124364817
0.4250142999999298,-0.012386000172933564,0.015445806297771814,0.06735393430983327
0.42622510000001057,0.008406534580256697,0.003122131242038473,0.059314614161329104
0.4274359999999433,0.0011573738265546196,-0.0021789617018164176,0.06312864194762247
0.4286468000000241,-0.018279220710753885,-0.0018373880378874663,0.07036586665023503
0.4298576999999568,-0.011682478647031758,0.014540223470700775,0.07062315134627029
0.4310685000000376,-0.0008665436119953407,0.014202675327157244,0.05932160500477279
0.4322793000001184,-0.006718270080572075,0.011256657569458317,0.03960853726370572
0.4334902000000511,-0.0010607369985285997,0.013482396629142468,0.041763944877174164
0.4347010000001319,-0.009403129671015642,0.0020905758444336175,0.04572272989504467
0.43591190000006463,-0.007990800311549029,-0.0018456629371796929,0.06303532018287172
0.4371227000001454,-0.010012315010823336,0.011375397911496166,0.06995925194902075
0.4383335000002262,-0.009539901713465304,0.013445767080644988,0.053909198047550566
0.43954440000015893,-0.012476774893128206,0.0029666483624399276,0.048339350953038984
0.4407552000002397,-0.01405728750260199,0.0022309475891453823,0.04285346248475175
0.441965999999411,-0.015065023038028758,0.003982821906435174,0.04443380253588047
0.4431769000002532,-0.011602631197648539,-0.002277767842948142,0.03839809725444032
0.4443876999994245,-0.019159076786462892,0.005621432602630871,0.04027437111304921
0.44559860000026674,-0.019173987105618323,0.011418298065333066,0.03848765409046373
0.44680939999943803,-0.013860793252774312,0.0062370752791261475,0.03474873961273783
